tx_id,exp_date,dept_id,vendor_name,amount,description,month,anomaly_score,anomaly_status
350,2021-01-26,3,Vendor_40,10474.7,Standard operational expense,1,1,Normal
351,2018-07-02,7,Vendor_15,1073.81,Standard operational expense,7,1,Normal
352,2024-12-19,4,Vendor_25,11881.78,Standard operational expense,12,1,Normal
353,2018-01-16,5,Vendor_66,9276.36,Standard operational expense,1,1,Normal
354,2018-11-07,3,Vendor_30,13064.47,Standard operational expense,11,1,Normal
355,2018-09-08,7,Vendor_18,2863.55,Standard operational expense,9,1,Normal
356,2022-06-20,3,Vendor_46,1143.44,Standard operational expense,6,1,Normal
357,2018-11-19,6,Vendor_62,8515.8,Emergency Year-end Fund Utilization,11,1,Normal
358,2018-09-02,4,Vendor_56,9449.83,Standard operational expense,9,1,Normal
359,2022-11-07,7,Vendor_30,6034.48,Standard operational expense,11,1,Normal
360,2020-07-09,7,Vendor_5,6378.22,Standard operational expense,7,1,Normal
361,2023-08-13,5,Vendor_30,5383.87,Standard operational expense,8,1,Normal
362,2023-07-27,4,Vendor_37,10761.74,Standard operational expense,7,1,Normal
363,2019-03-08,1,Vendor_79,13664.05,Standard operational expense,3,1,Normal
364,2019-02-03,1,Vendor_68,5935.29,Standard operational expense,2,1,Normal
365,2024-02-13,2,Vendor_43,11990.04,Standard operational expense,2,1,Normal
366,2019-12-11,7,Vendor_46,13198.86,Standard operational expense,12,1,Normal
367,2018-11-17,6,Vendor_25,55438.98,Emergency Year-end Fund Utilization,11,1,Normal
368,2020-02-11,3,Vendor_93,6083.55,Standard operational expense,2,1,Normal
369,2021-08-26,5,Vendor_74,12476.57,Standard operational expense,8,1,Normal
370,2018-08-14,1,Vendor_3,3385.24,Standard operational expense,8,1,Normal
371,2023-12-19,6,Vendor_54,72188.81999999999,Emergency Year-end Fund Utilization,12,-1,Anomaly
372,2019-12-28,1,Vendor_20,7822.08,Standard operational expense,12,1,Normal
373,2023-03-29,1,Vendor_35,2691.04,Standard operational expense,3,1,Normal
374,2020-11-13,6,Vendor_3,89672.4,Emergency Year-end Fund Utilization,11,-1,Anomaly
375,2018-06-09,3,Vendor_89,3444.16,Standard operational expense,6,1,Normal
376,2024-07-04,4,Vendor_98,8743.28,Standard operational expense,7,1,Normal
377,2021-07-14,1,Vendor_92,5928.43,Standard operational expense,7,1,Normal
378,2021-05-03,1,Vendor_42,12797.68,Standard operational expense,5,1,Normal
379,2019-06-05,7,Vendor_5,9863.11,Standard operational expense,6,1,Normal
380,2021-11-19,3,Vendor_79,4292.73,Standard operational expense,11,1,Normal
381,2018-02-07,8,Vendor_48,10466.14,Standard operational expense,2,1,Normal
382,2022-06-14,2,Vendor_60,1307.59,Standard operational expense,6,1,Normal
383,2022-09-08,5,Vendor_77,13427.75,Standard operational expense,9,1,Normal
384,2019-08-16,2,Vendor_96,7477.68,Standard operational expense,8,1,Normal
385,2018-11-14,5,Vendor_67,13607.05,Standard operational expense,11,1,Normal
386,2022-05-11,8,Vendor_91,10202.44,Standard operational expense,5,1,Normal
387,2023-06-20,5,Vendor_88,11035.26,Standard operational expense,6,1,Normal
388,2024-07-11,8,Vendor_59,3754.75,Standard operational expense,7,1,Normal
389,2022-09-01,5,Vendor_89,12571.5,Standard operational expense,9,1,Normal
390,2022-09-13,2,Vendor_27,1676.93,Standard operational expense,9,1,Normal
391,2024-10-05,4,Vendor_45,2463.22,Standard operational expense,10,1,Normal
392,2020-04-05,1,Vendor_23,535.78,Standard operational expense,4,1,Normal
393,2019-03-02,2,Vendor_53,12317.21,Standard operational expense,3,1,Normal
394,2022-04-24,7,Vendor_2,116.69,Standard operational expense,4,1,Normal
395,2019-08-12,5,Vendor_66,3954.46,Standard operational expense,8,1,Normal
396,2021-06-01,5,Vendor_17,9292.21,Standard operational expense,6,1,Normal
397,2018-12-26,7,Vendor_64,5712.76,Standard operational expense,12,1,Normal
398,2024-08-09,3,Vendor_83,2013.89,Standard operational expense,8,1,Normal
399,2024-09-27,7,Vendor_96,8164.87,Standard operational expense,9,1,Normal
400,2020-09-20,7,Vendor_79,5943.05,Standard operational expense,9,1,Normal
401,2021-05-30,5,Vendor_68,1627.39,Standard operational expense,5,1,Normal
402,2023-03-03,4,Vendor_91,1110.77,Standard operational expense,3,1,Normal
403,2024-02-18,1,Vendor_17,11587.67,Standard operational expense,2,1,Normal
404,2020-06-04,1,Vendor_82,963.01,Standard operational expense,6,1,Normal
405,2024-12-03,6,Vendor_29,87629.94,Emergency Year-end Fund Utilization,12,-1,Anomaly
406,2019-12-17,4,Vendor_52,9748.85,Standard operational expense,12,1,Normal
407,2024-08-25,4,Vendor_11,466.35,Standard operational expense,8,1,Normal
408,2023-10-28,8,Vendor_58,11579.07,Standard operational expense,10,1,Normal
409,2023-06-30,2,Vendor_98,2468.18,Standard operational expense,6,1,Normal
410,2019-05-31,1,Vendor_39,1622.68,Standard operational expense,5,1,Normal
411,2020-06-05,5,Vendor_32,10435.87,Standard operational expense,6,1,Normal
412,2022-11-25,6,Vendor_75,21166.800000000003,Emergency Year-end Fund Utilization,11,1,Normal
413,2022-04-12,3,Vendor_56,14267.87,Standard operational expense,4,1,Normal
414,2020-09-15,5,Vendor_59,13651.92,Standard operational expense,9,1,Normal
415,2018-10-07,6,Vendor_69,68552.4,Emergency Year-end Fund Utilization,10,-1,Anomaly
416,2021-11-11,3,Vendor_38,6199.08,Standard operational expense,11,1,Normal
417,2023-06-04,3,Vendor_25,563.9,Standard operational expense,6,1,Normal
418,2020-03-02,4,Vendor_80,8484.98,Standard operational expense,3,1,Normal
419,2022-05-27,4,Vendor_17,2864.33,Standard operational expense,5,1,Normal
420,2019-06-04,7,Vendor_50,6860.04,Standard operational expense,6,1,Normal
421,2023-07-29,7,Vendor_64,9430.68,Standard operational expense,7,1,Normal
422,2023-05-18,5,Vendor_3,13686.36,Standard operational expense,5,1,Normal
423,2019-06-11,1,Vendor_71,118.35,Standard operational expense,6,1,Normal
424,2021-06-13,4,Vendor_38,6511.56,Standard operational expense,6,1,Normal
425,2020-10-13,4,Vendor_2,1056.71,Standard operational expense,10,1,Normal
426,2021-09-29,8,Vendor_77,4724.39,Standard operational expense,9,1,Normal
427,2018-03-13,5,Vendor_64,1179.46,Standard operational expense,3,1,Normal
428,2018-12-04,6,Vendor_38,14623.03,Standard operational expense,12,1,Normal
429,2022-04-17,3,Vendor_33,10455.23,Standard operational expense,4,1,Normal
430,2023-11-05,6,Vendor_11,81759.0,Emergency Year-end Fund Utilization,11,-1,Anomaly
431,2018-08-02,3,Vendor_17,1663.46,Standard operational expense,8,1,Normal
432,2022-08-23,7,Vendor_86,7533.43,Standard operational expense,8,1,Normal
433,2023-11-10,4,Vendor_40,5255.65,Standard operational expense,11,1,Normal
434,2023-05-06,2,Vendor_2,4964.27,Standard operational expense,5,1,Normal
435,2024-03-22,1,Vendor_30,13249.75,Standard operational expense,3,1,Normal
436,2023-12-04,2,Vendor_66,6014.16,Standard operational expense,12,1,Normal
437,2018-12-20,6,Vendor_15,62571.54,Emergency Year-end Fund Utilization,12,1,Normal
438,2018-04-16,7,Vendor_75,10088.74,Standard operational expense,4,1,Normal
439,2018-11-13,3,Vendor_9,13453.7,Standard operational expense,11,1,Normal
440,2024-03-20,8,Vendor_76,4552.65,Standard operational expense,3,1,Normal
441,2021-07-11,8,Vendor_62,10739.9,Standard operational expense,7,1,Normal
442,2021-10-20,6,Vendor_7,55335.84,Emergency Year-end Fund Utilization,10,1,Normal
443,2019-04-04,4,Vendor_6,8339.72,Standard operational expense,4,1,Normal
444,2018-01-22,2,Vendor_41,7265.47,Standard operational expense,1,1,Normal
445,2020-12-07,6,Vendor_12,7897.74,Emergency Year-end Fund Utilization,12,1,Normal
446,2023-11-05,4,Vendor_45,2477.22,Standard operational expense,11,1,Normal
447,2021-06-20,2,Vendor_45,5002.36,Standard operational expense,6,1,Normal
448,2023-04-12,5,Vendor_55,11866.51,Standard operational expense,4,1,Normal
449,2024-05-24,3,Vendor_70,2508.92,Standard operational expense,5,1,Normal
450,2019-10-24,5,Vendor_59,14945.38,Standard operational expense,10,1,Normal
451,2022-10-04,3,Vendor_93,10235.4,Standard operational expense,10,1,Normal
452,2023-06-06,7,Vendor_76,3939.48,Standard operational expense,6,1,Normal
453,2022-10-15,7,Vendor_24,6297.02,Standard operational expense,10,1,Normal
454,2019-02-08,5,Vendor_20,5254.43,Standard operational expense,2,1,Normal
455,2020-08-13,8,Vendor_51,8195.18,Standard operational expense,8,1,Normal
456,2019-08-31,1,Vendor_98,6635.37,Standard operational expense,8,1,Normal
457,2022-03-16,4,Vendor_34,13114.01,Standard operational expense,3,1,Normal
458,2022-12-03,7,Vendor_58,4224.73,Standard operational expense,12,1,Normal
459,2021-06-23,5,Vendor_18,3238.87,Standard operational expense,6,1,Normal
460,2023-08-31,7,Vendor_26,3613.3,Standard operational expense,8,1,Normal
461,2023-11-18,8,Vendor_42,9067.65,Standard operational expense,11,1,Normal
462,2020-11-05,6,Vendor_37,87442.74,Emergency Year-end Fund Utilization,11,-1,Anomaly
463,2019-10-04,6,Vendor_14,9306.96,Emergency Year-end Fund Utilization,10,1,Normal
464,2019-05-19,7,Vendor_2,5452.58,Standard operational expense,5,1,Normal
465,2020-04-17,1,Vendor_28,5927.11,Standard operational expense,4,1,Normal
466,2023-10-15,3,Vendor_65,9885.38,Standard operational expense,10,1,Normal
467,2021-12-18,4,Vendor_45,2050.02,Standard operational expense,12,1,Normal
468,2024-05-23,3,Vendor_14,13267.27,Standard operational expense,5,1,Normal
469,2023-06-17,5,Vendor_94,5121.35,Standard operational expense,6,1,Normal
470,2021-07-04,5,Vendor_43,3805.84,Standard operational expense,7,1,Normal
471,2024-06-18,8,Vendor_28,5452.84,Standard operational expense,6,1,Normal
472,2023-05-11,7,Vendor_37,9990.69,Standard operational expense,5,1,Normal
473,2024-06-10,1,Vendor_56,10610.25,Standard operational expense,6,1,Normal
474,2024-01-13,7,Vendor_61,13037.24,Standard operational expense,1,1,Normal
475,2023-04-24,2,Vendor_73,14801.73,Standard operational expense,4,1,Normal
476,2021-08-09,4,Vendor_1,870.28,Standard operational expense,8,1,Normal
477,2023-12-07,3,Vendor_59,6837.77,Standard operational expense,12,1,Normal
478,2021-03-30,1,Vendor_12,8811.59,Standard operational expense,3,1,Normal
479,2019-05-05,4,Vendor_88,14800.79,Standard operational expense,5,1,Normal
480,2021-06-28,3,Vendor_89,358.96,Standard operational expense,6,1,Normal
481,2021-04-23,7,Vendor_43,6875.62,Standard operational expense,4,1,Normal
482,2020-07-07,4,Vendor_23,8030.45,Standard operational expense,7,1,Normal
483,2024-12-19,6,Vendor_80,28128.96,Emergency Year-end Fund Utilization,12,1,Normal
484,2023-05-24,2,Vendor_8,11020.19,Standard operational expense,5,1,Normal
485,2023-07-27,5,Vendor_8,1499.12,Standard operational expense,7,1,Normal
486,2021-10-13,5,Vendor_47,14453.87,Standard operational expense,10,1,Normal
487,2024-06-16,7,Vendor_74,14174.75,Standard operational expense,6,1,Normal
488,2023-12-02,2,Vendor_8,9305.92,Standard operational expense,12,1,Normal
489,2018-10-30,8,Vendor_91,11550.94,Standard operational expense,10,1,Normal
490,2023-02-07,1,Vendor_33,10373.95,Standard operational expense,2,1,Normal
491,2021-08-03,8,Vendor_48,12419.9,Standard operational expense,8,1,Normal
492,2020-12-28,1,Vendor_92,1688.24,Standard operational expense,12,1,Normal
493,2020-10-06,8,Vendor_73,818.36,Standard operational expense,10,1,Normal
494,2021-01-17,8,Vendor_77,11311.17,Standard operational expense,1,1,Normal
495,2019-05-04,3,Vendor_4,13189.88,Standard operational expense,5,1,Normal
496,2022-06-26,3,Vendor_82,12136.9,Standard operational expense,6,1,Normal
497,2024-09-10,1,Vendor_75,4826.22,Standard operational expense,9,1,Normal
498,2021-11-20,6,Vendor_89,49277.34,Emergency Year-end Fund Utilization,11,1,Normal
499,2019-12-12,7,Vendor_60,10462.46,Standard operational expense,12,1,Normal
500,2022-02-05,1,Vendor_35,3639.41,Standard operational expense,2,1,Normal
501,2023-12-18,6,Vendor_99,7143.719999999999,Emergency Year-end Fund Utilization,12,1,Normal
502,2020-10-20,6,Vendor_85,45339.84,Emergency Year-end Fund Utilization,10,1,Normal
503,2024-07-03,8,Vendor_28,12722.79,Standard operational expense,7,1,Normal
504,2021-03-23,1,Vendor_98,5764.91,Standard operational expense,3,1,Normal
505,2018-10-31,5,Vendor_15,3766.44,Standard operational expense,10,1,Normal
506,2018-02-12,8,Vendor_46,8286.27,Standard operational expense,2,1,Normal
507,2024-12-20,4,Vendor_21,14337.3,Standard operational expense,12,1,Normal
508,2019-02-11,3,Vendor_47,212.69,Standard operational expense,2,1,Normal
509,2021-02-21,7,Vendor_75,3727.89,Standard operational expense,2,1,Normal
510,2018-02-20,7,Vendor_13,3037.6,Standard operational expense,2,1,Normal
511,2019-04-15,3,Vendor_68,1611.17,Standard operational expense,4,1,Normal
512,2019-01-08,4,Vendor_29,10084.43,Standard operational expense,1,1,Normal
513,2021-03-25,3,Vendor_36,8755.89,Standard operational expense,3,1,Normal
514,2022-08-09,2,Vendor_4,4162.1,Standard operational expense,8,1,Normal
515,2023-11-08,1,Vendor_7,7884.97,Standard operational expense,11,1,Normal
516,2020-11-28,5,Vendor_63,2850.32,Standard operational expense,11,1,Normal
517,2024-06-17,1,Vendor_42,8552.95,Standard operational expense,6,1,Normal
518,2020-08-09,4,Vendor_7,6425.46,Standard operational expense,8,1,Normal
519,2023-01-20,1,Vendor_45,5665.29,Standard operational expense,1,1,Normal
520,2021-10-17,7,Vendor_22,14275.91,Standard operational expense,10,1,Normal
521,2021-12-21,6,Vendor_26,53662.31999999999,Emergency Year-end Fund Utilization,12,1,Normal
522,2019-06-05,7,Vendor_42,9203.62,Standard operational expense,6,1,Normal
523,2024-01-09,8,Vendor_91,8393.89,Standard operational expense,1,1,Normal
524,2021-08-09,4,Vendor_19,4194.61,Standard operational expense,8,1,Normal
525,2018-05-26,3,Vendor_97,9395.5,Standard operational expense,5,1,Normal
526,2022-01-02,2,Vendor_49,2379.46,Standard operational expense,1,1,Normal
527,2019-04-28,4,Vendor_21,12955.68,Standard operational expense,4,1,Normal
528,2019-10-24,8,Vendor_35,4752.85,Standard operational expense,10,1,Normal
529,2020-09-14,7,Vendor_10,8245.79,Standard operational expense,9,1,Normal
530,2020-10-20,6,Vendor_57,57102.18000000001,Emergency Year-end Fund Utilization,10,1,Normal
531,2020-07-09,2,Vendor_7,4190.65,Standard operational expense,7,1,Normal
532,2022-11-04,6,Vendor_41,40453.68,Emergency Year-end Fund Utilization,11,1,Normal
533,2024-11-11,7,Vendor_46,5182.24,Standard operational expense,11,1,Normal
534,2022-05-23,2,Vendor_32,5124.68,Standard operational expense,5,1,Normal
535,2021-04-05,5,Vendor_97,1283.35,Standard operational expense,4,1,Normal
536,2023-04-07,1,Vendor_70,4918.24,Standard operational expense,4,1,Normal
537,2024-10-08,7,Vendor_49,1134.42,Standard operational expense,10,1,Normal
538,2020-08-13,5,Vendor_32,1141.98,Standard operational expense,8,1,Normal
539,2024-01-06,8,Vendor_50,13213.18,Standard operational expense,1,1,Normal
540,2018-10-15,6,Vendor_58,21236.1,Emergency Year-end Fund Utilization,10,1,Normal
541,2018-12-08,6,Vendor_44,879.85,Standard operational expense,12,1,Normal
542,2021-05-17,3,Vendor_30,10986.69,Standard operational expense,5,1,Normal
543,2018-04-26,8,Vendor_58,8749.08,Standard operational expense,4,1,Normal
544,2024-11-05,5,Vendor_47,9560.9,Standard operational expense,11,1,Normal
545,2020-10-13,7,Vendor_62,8083.83,Standard operational expense,10,1,Normal
546,2019-09-25,7,Vendor_17,11366.83,Standard operational expense,9,1,Normal
547,2021-11-24,4,Vendor_3,14720.42,Standard operational expense,11,1,Normal
548,2022-11-06,6,Vendor_92,21577.02,Emergency Year-end Fund Utilization,11,1,Normal
549,2019-09-22,5,Vendor_65,11083.99,Standard operational expense,9,1,Normal
550,2018-10-13,5,Vendor_22,1484.64,Standard operational expense,10,1,Normal
551,2019-04-01,7,Vendor_16,12983.82,Standard operational expense,4,1,Normal
552,2024-11-12,6,Vendor_14,2473.63,Standard operational expense,11,1,Normal
553,2019-04-26,7,Vendor_66,4020.38,Standard operational expense,4,1,Normal
554,2024-08-05,5,Vendor_73,5260.19,Standard operational expense,8,1,Normal
555,2024-11-01,3,Vendor_62,12396.76,Standard operational expense,11,1,Normal
556,2022-08-17,4,Vendor_6,13112.72,Standard operational expense,8,1,Normal
557,2021-12-13,6,Vendor_86,7504.76,Standard operational expense,12,1,Normal
558,2021-09-01,5,Vendor_12,5926.54,Standard operational expense,9,1,Normal
559,2019-07-15,2,Vendor_45,8142.02,Standard operational expense,7,1,Normal
560,2023-10-20,6,Vendor_30,79090.92,Emergency Year-end Fund Utilization,10,-1,Anomaly
561,2018-05-14,3,Vendor_52,11871.45,Standard operational expense,5,1,Normal
562,2018-03-14,7,Vendor_66,6104.4,Standard operational expense,3,1,Normal
563,2018-05-10,3,Vendor_20,5256.89,Standard operational expense,5,1,Normal
564,2023-06-25,8,Vendor_66,13997.69,Standard operational expense,6,1,Normal
565,2020-03-03,5,Vendor_36,12944.02,Standard operational expense,3,1,Normal
566,2018-11-19,6,Vendor_80,13044.3,Emergency Year-end Fund Utilization,11,1,Normal
567,2020-10-08,6,Vendor_3,16230.6,Emergency Year-end Fund Utilization,10,1,Normal
568,2024-12-05,1,Vendor_13,12395.49,Standard operational expense,12,1,Normal
569,2024-12-04,8,Vendor_68,7225.69,Standard operational expense,12,1,Normal
570,2019-06-21,7,Vendor_60,14450.42,Standard operational expense,6,1,Normal
571,2018-05-08,8,Vendor_31,8954.93,Standard operational expense,5,1,Normal
572,2020-04-25,4,Vendor_60,6648.72,Standard operational expense,4,1,Normal
573,2024-10-30,6,Vendor_43,104.95,Standard operational expense,10,1,Normal
574,2018-09-11,2,Vendor_83,9788.0,Standard operational expense,9,1,Normal
575,2024-05-23,3,Vendor_34,8510.17,Standard operational expense,5,1,Normal
576,2024-07-20,2,Vendor_50,7320.56,Standard operational expense,7,1,Normal
577,2021-06-30,7,Vendor_73,10456.02,Standard operational expense,6,1,Normal
578,2020-09-09,3,Vendor_21,2642.9,Standard operational expense,9,1,Normal
579,2021-09-14,4,Vendor_7,4618.8,Standard operational expense,9,1,Normal
580,2019-02-04,4,Vendor_4,9308.97,Standard operational expense,2,1,Normal
581,2022-06-27,8,Vendor_52,12228.16,Standard operational expense,6,1,Normal
582,2020-03-30,4,Vendor_50,7952.92,Standard operational expense,3,1,Normal
583,2022-02-17,4,Vendor_99,6131.5,Standard operational expense,2,1,Normal
